artist_name,artist_id,album_id,album_type,album_images,album_release_date,album_release_year,album_release_date_precision,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_id,analysis_url,time_signature,artists,available_markets,disc_number,duration_ms,explicit,track_href,is_local,track_name,track_preview_url,track_number,type,track_uri,external_urls.spotify,album_name,key_name,mode_name,key_mode
Rita Lee,7dnT2FUXhjirperXaH22IJ,7FGsQJdSdzTH2r06lolWNW,album,,1997-01-01,1997,day,0.592,0.905,1,-6.954,1,0.0508,0.00276,3.41e-4,0.0907,0.62,152.303,4ZnbIW92JUmsr75O6qrhIk,https://api.spotify.com/v1/audio-analysis/4ZnbIW92JUmsr75O6qrhIk,4,,,1,190973,FALSE,https://api.spotify.com/v1/tracks/4ZnbIW92JUmsr75O6qrhIk,FALSE,Obrigado Não,NA,11,track,spotify:track:4ZnbIW92JUmsr75O6qrhIk,https://open.spotify.com/track/4ZnbIW92JUmsr75O6qrhIk,Santa Rita De Sampa,C#,major,C# major
Rita Lee,7dnT2FUXhjirperXaH22IJ,7FGsQJdSdzTH2r06lolWNW,album,,1997-01-01,1997,day,0.717,0.209,4,-15.465,1,0.043,0.839,0,0.0731,0.634,127.869,7wrvKuozbVsWusWWRBp7Yp,https://api.spotify.com/v1/audio-analysis/7wrvKuozbVsWusWWRBp7Yp,4,,,1,136880,FALSE,https://api.spotify.com/v1/tracks/7wrvKuozbVsWusWWRBp7Yp,FALSE,Menino De Braçanã,NA,12,track,spotify:track:7wrvKuozbVsWusWWRBp7Yp,https://open.spotify.com/track/7wrvKuozbVsWusWWRBp7Yp,Santa Rita De Sampa,E,major,E major
Rita Lee,7dnT2FUXhjirperXaH22IJ,5coyvvXoOCeAfv7cgYC9gc,album,,1993-01-01,1993,day,0.595,0.816,2,-10.292,1,0.0389,0.0754,7.72e-4,0.344,0.438,131.213,4NTRxAsl9lrursCiTvTlEo,https://api.spotify.com/v1/audio-analysis/4NTRxAsl9lrursCiTvTlEo,4,,,1,267573,FALSE,https://api.spotify.com/v1/tracks/4NTRxAsl9lrursCiTvTlEo,FALSE,Filho Meu,https://p.scdn.co/mp3-preview/f1df236f66a8a6bbf51da5ac10156264245174dc?cid=42ea018bde034b04af414891940720ca,1,track,spotify:track:4NTRxAsl9lrursCiTvTlEo,https://open.spotify.com/track/4NTRxAsl9lrursCiTvTlEo,Rita Lee,D,major,D major
Rita Lee,7dnT2FUXhjirperXaH22IJ,5coyvvXoOCeAfv7cgYC9gc,album,,1993-01-01,1993,day,0.742,0.553,4,-10.885,1,0.0329,0.0794,0.00167,0.0791,0.779,128.331,3t1wt3xIJQZ8dF5IP0T2ad,https://api.spotify.com/v1/audio-analysis/3t1wt3xIJQZ8dF5IP0T2ad,4,,,1,248960,FALSE,https://api.spotify.com/v1/tracks/3t1wt3xIJQZ8dF5IP0T2ad,FALSE,Tataratlantes,https://p.scdn.co/mp3-preview/0ba13da79f970349e5e3d86a9ea31946dee43522?cid=42ea018bde034b04af414891940720ca,2,track,spotify:track:3t1wt3xIJQZ8dF5IP0T2ad,https://open.spotify.com/track/3t1wt3xIJQZ8dF5IP0T2ad,Rita Lee,E,major,E major
Rita Lee,7dnT2FUXhjirperXaH22IJ,5coyvvXoOCeAfv7cgYC9gc,album,,1993-01-01,1993,day,0.783,0.703,7,-8.493,1,0.044,0.332,1.74e-6,0.0346,0.816,131.107,6hBo1WxtjiCGO88de6nGs9,https://api.spotify.com/v1/audio-analysis/6hBo1WxtjiCGO88de6nGs9,4,,,1,224906,FALSE,https://api.spotify.com/v1/tracks/6hBo1WxtjiCGO88de6nGs9,FALSE,Drag Queen,https://p.scdn.co/mp3-preview/bdaa57ebc986b546cbac897611c9a649f7560c87?cid=42ea018bde034b04af414891940720ca,3,track,spotify:track:6hBo1WxtjiCGO88de6nGs9,https://open.spotify.com/track/6hBo1WxtjiCGO88de6nGs9,Rita Lee,G,major,G major
Rita Lee,7dnT2FUXhjirperXaH22IJ,5coyvvXoOCeAfv7cgYC9gc,album,,1993-01-01,1993,day,0.514,0.535,9,-11.925,1,0.0438,0.0215,1.73e-6,0.436,0.362,121.464,3p2B4ndSKQ7Kcg1PpKsyDj,https://api.spotify.com/v1/audio-analysis/3p2B4ndSKQ7Kcg1PpKsyDj,4,,,1,283293,FALSE,https://api.spotify.com/v1/tracks/3p2B4ndSKQ7Kcg1PpKsyDj,FALSE,Mon Amour,https://p.scdn.co/mp3-preview/9a0edffafcd41e03a2a49c694afb8369a9bc45f3?cid=42ea018bde034b04af414891940720ca,4,track,spotify:track:3p2B4ndSKQ7Kcg1PpKsyDj,https://open.spotify.com/track/3p2B4ndSKQ7Kcg1PpKsyDj,Rita Lee,A,major,A major
Rita Lee,7dnT2FUXhjirperXaH22IJ,5coyvvXoOCeAfv7cgYC9gc,album,,1993-01-01,1993,day,0.591,0.783,6,-9.304,0,0.0393,0.0313,0.00119,0.174,0.741,141.775,1gO8nWX3Qz2VBA33RZFnwj,https://api.spotify.com/v1/audio-analysis/1gO8nWX3Qz2VBA33RZFnwj,4,,,1,260440,FALSE,https://api.spotify.com/v1/tracks/1gO8nWX3Qz2VBA33RZFnwj,FALSE,Menopower,https://p.scdn.co/mp3-preview/fcf56ba61aff16d41de194792db3cb6639b87ef4?cid=42ea018bde034b04af414891940720ca,5,track,spotify:track:1gO8nWX3Qz2VBA33RZFnwj,https://open.spotify.com/track/1gO8nWX3Qz2VBA33RZFnwj,Rita Lee,F#,minor,F# minor
Rita Lee,7dnT2FUXhjirperXaH22IJ,5coyvvXoOCeAfv7cgYC9gc,album,,1993-01-01,1993,day,0.639,0.315,5,-13.167,1,0.033,0.883,1.75e-6,0.2,0.452,113.992,7qwXGxrlGguTwsgyiQ5QvK,https://api.spotify.com/v1/audio-analysis/7qwXGxrlGguTwsgyiQ5QvK,4,,,1,164626,FALSE,https://api.spotify.com/v1/tracks/7qwXGxrlGguTwsgyiQ5QvK,FALSE,Maria Ninguém,https://p.scdn.co/mp3-preview/25c7285189636e1f9f2c42a2e1ac8f2d10a332af?cid=42ea018bde034b04af414891940720ca,6,track,spotify:track:7qwXGxrlGguTwsgyiQ5QvK,https://open.spotify.com/track/7qwXGxrlGguTwsgyiQ5QvK,Rita Lee,F,major,F major
Rita Lee,7dnT2FUXhjirperXaH22IJ,5coyvvXoOCeAfv7cgYC9gc,album,,1993-01-01,1993,day,0.544,0.834,9,-8.523,1,0.0491,0.0307,0,0.464,0.524,150.297,6P3lFigtZufdiznLLE3zNL,https://api.spotify.com/v1/audio-analysis/6P3lFigtZufdiznLLE3zNL,4,,,1,273440,FALSE,https://api.spotify.com/v1/tracks/6P3lFigtZufdiznLLE3zNL,FALSE,Todas As Mulheres do Mundo,https://p.scdn.co/mp3-preview/da72d95566d84201f40bdd6e8b2bb92331caa8b3?cid=42ea018bde034b04af414891940720ca,7,track,spotify:track:6P3lFigtZufdiznLLE3zNL,https://open.spotify.com/track/6P3lFigtZufdiznLLE3zNL,Rita Lee,A,major,A major
Rita Lee,7dnT2FUXhjirperXaH22IJ,5coyvvXoOCeAfv7cgYC9gc,album,,1993-01-01,1993,day,0.54,0.446,6,-13.368,0,0.0464,0.0763,4.5e-6,0.0688,0.479,132.751,4qNy4LihJIdSC9WzI2546W,https://api.spotify.com/v1/audio-analysis/4qNy4LihJIdSC9WzI2546W,4,,,1,204026,FALSE,https://api.spotify.com/v1/tracks/4qNy4LihJIdSC9WzI2546W,FALSE,Ambição,https://p.scdn.co/mp3-preview/274511a409fcf3a021588fe10af374b56bc32aab?cid=42ea018bde034b04af414891940720ca,8,track,spotify:track:4qNy4LihJIdSC9WzI2546W,https://open.spotify.com/track/4qNy4LihJIdSC9WzI2546W,Rita Lee,F#,minor,F# minor
Rita Lee,7dnT2FUXhjirperXaH22IJ,5coyvvXoOCeAfv7cgYC9gc,album,,1993-01-01,1993,day,0.678,0.658,7,-12.246,1,0.0842,0.744,4.55e-5,0.254,0.845,150.045,6aP9OAAkFSQdB0YCsXKRKn,https://api.spotify.com/v1/audio-analysis/6aP9OAAkFSQdB0YCsXKRKn,4,,,1,212240,FALSE,https://api.spotify.com/v1/tracks/6aP9OAAkFSQdB0YCsXKRKn,FALSE,Canaglia,https://p.scdn.co/mp3-preview/6990b37a142793e07b38f19f7f87d4db0c2c7bf4?cid=42ea018bde034b04af414891940720ca,9,track,spotify:track:6aP9OAAkFSQdB0YCsXKRKn,https://open.spotify.com/track/6aP9OAAkFSQdB0YCsXKRKn,Rita Lee,G,major,G major
Rita Lee,7dnT2FUXhjirperXaH22IJ,5coyvvXoOCeAfv7cgYC9gc,album,,1993-01-01,1993,day,0.458,0.843,2,-9.039,1,0.041,0.0241,0.00149,0.193,0.397,111.362,36bs7kaDRPaeJu1KTFPOoL,https://api.spotify.com/v1/audio-analysis/36bs7kaDRPaeJu1KTFPOoL,4,,,1,259466,FALSE,https://api.spotify.com/v1/tracks/36bs7kaDRPaeJu1KTFPOoL,FALSE,Benzadeusa,https://p.scdn.co/mp3-preview/1de6cece2efa0f0e64578fc0112d7b31e594ae03?cid=42ea018bde034b04af414891940720ca,10,track,spotify:track:36bs7kaDRPaeJu1KTFPOoL,https://open.spotify.com/track/36bs7kaDRPaeJu1KTFPOoL,Rita Lee,D,major,D major
Rita Lee,7dnT2FUXhjirperXaH22IJ,5coyvvXoOCeAfv7cgYC9gc,album,,1993-01-01,1993,day,0.54,0.618,4,-9.532,0,0.0544,0.0459,1.63e-5,0.0637,0.597,145.545,1a7p8x1TKByWpNgKZhVk12,https://api.spotify.com/v1/audio-analysis/1a7p8x1TKByWpNgKZhVk12,4,,,1,204893,FALSE,https://api.spotify.com/v1/tracks/1a7p8x1TKByWpNgKZhVk12,FALSE,Deprê,https://p.scdn.co/mp3-preview/77060838146fa0a40044915247d22db892cbf1fa?cid=42ea018bde034b04af414891940720ca,11,track,spotify:track:1a7p8x1TKByWpNgKZhVk12,https://open.spotify.com/track/1a7p8x1TKByWpNgKZhVk12,Rita Lee,E,minor,E minor
Rita Lee,7dnT2FUXhjirperXaH22IJ,5coyvvXoOCeAfv7cgYC9gc,album,,1993-01-01,1993,day,0.598,0.628,7,-8.984,1,0.061,0.14,3.15e-6,0.0504,0.613,85.42,0N7BmTU2AlCzFI8HyZuYgb,https://api.spotify.com/v1/audio-analysis/0N7BmTU2AlCzFI8HyZuYgb,4,,,1,212040,FALSE,https://api.spotify.com/v1/tracks/0N7BmTU2AlCzFI8HyZuYgb,FALSE,Só Vejo Azul,https://p.scdn.co/mp3-preview/35e05d183efb9d2d5937c7c6fd7ceef8e37cf2bf?cid=42ea018bde034b04af414891940720ca,12,track,spotify:track:0N7BmTU2AlCzFI8HyZuYgb,https://open.spotify.com/track/0N7BmTU2AlCzFI8HyZuYgb,Rita Lee,G,major,G major
Rita Lee,7dnT2FUXhjirperXaH22IJ,5coyvvXoOCeAfv7cgYC9gc,album,,1993-01-01,1993,day,0.6,0.379,4,-10.355,0,0.0308,0.357,0,0.0837,0.388,128.579,3dWNl7l33ACbquSBRAIRnT,https://api.spotify.com/v1/audio-analysis/3dWNl7l33ACbquSBRAIRnT,4,,,1,231133,FALSE,https://api.spotify.com/v1/tracks/3dWNl7l33ACbquSBRAIRnT,FALSE,Damme Mille Baci,https://p.scdn.co/mp3-preview/2b7f82fda14c5a2b82e66e5eb500cee8f3078dd8?cid=42ea018bde034b04af414891940720ca,13,track,spotify:track:3dWNl7l33ACbquSBRAIRnT,https://open.spotify.com/track/3dWNl7l33ACbquSBRAIRnT,Rita Lee,E,minor,E minor
Rita Lee,7dnT2FUXhjirperXaH22IJ,2G7Ema2qLEG9LoZGko4m6i,album,,1991-01-01,1991,day,0.476,0.39,2,-16.865,1,0.0625,0.802,0,0.933,0.398,137.319,2MLY9bFcKhKKOiBqXBwNo6,https://api.spotify.com/v1/audio-analysis/2MLY9bFcKhKKOiBqXBwNo6,4,,,1,224026,FALSE,https://api.spotify.com/v1/tracks/2MLY9bFcKhKKOiBqXBwNo6,FALSE,Doce Vampiro - Ao Vivo,https://p.scdn.co/mp3-preview/4090db1f023ad1bcca253de52113845e17352ec6?cid=42ea018bde034b04af414891940720ca,1,track,spotify:track:2MLY9bFcKhKKOiBqXBwNo6,https://open.spotify.com/track/2MLY9bFcKhKKOiBqXBwNo6,Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo,D,major,D major
Rita Lee,7dnT2FUXhjirperXaH22IJ,2G7Ema2qLEG9LoZGko4m6i,album,,1991-01-01,1991,day,0.584,0.328,9,-13.588,1,0.0314,0.846,0,0.391,0.58,131.071,0k0mJIaOudeoynD9fmg5lo,https://api.spotify.com/v1/audio-analysis/0k0mJIaOudeoynD9fmg5lo,4,,,1,263866,FALSE,https://api.spotify.com/v1/tracks/0k0mJIaOudeoynD9fmg5lo,FALSE,Baila Comigo - Ao Vivo,https://p.scdn.co/mp3-preview/4bc51feb35c72fc3f10b058c34b9d2245976de71?cid=42ea018bde034b04af414891940720ca,2,track,spotify:track:0k0mJIaOudeoynD9fmg5lo,https://open.spotify.com/track/0k0mJIaOudeoynD9fmg5lo,Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo,A,major,A major
Rita Lee,7dnT2FUXhjirperXaH22IJ,2G7Ema2qLEG9LoZGko4m6i,album,,1991-01-01,1991,day,0.467,0.253,4,-15.36,1,0.0306,0.854,0,0.671,0.417,130.338,6sZ5wvDZjhglU9ZQYHwW3m,https://api.spotify.com/v1/audio-analysis/6sZ5wvDZjhglU9ZQYHwW3m,4,,,1,197466,FALSE,https://api.spotify.com/v1/tracks/6sZ5wvDZjhglU9ZQYHwW3m,FALSE,Mutante - Ao Vivo,https://p.scdn.co/mp3-preview/c4b9940e26d45d346260bbd938115b8497cd9503?cid=42ea018bde034b04af414891940720ca,3,track,spotify:track:6sZ5wvDZjhglU9ZQYHwW3m,https://open.spotify.com/track/6sZ5wvDZjhglU9ZQYHwW3m,Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo,E,major,E major
Rita Lee,7dnT2FUXhjirperXaH22IJ,2G7Ema2qLEG9LoZGko4m6i,album,,1991-01-01,1991,day,0.506,0.236,9,-15.668,1,0.0282,0.849,0,0.719,0.506,133.555,05btBBHSLP5YjQKKP2c6Vp,https://api.spotify.com/v1/audio-analysis/05btBBHSLP5YjQKKP2c6Vp,4,,,1,202600,FALSE,https://api.spotify.com/v1/tracks/05btBBHSLP5YjQKKP2c6Vp,FALSE,Alô! Alô! Marciano - Ao Vivo,https://p.scdn.co/mp3-preview/50008d9d473ef82073193d2ac8cd21b45e94bb4f?cid=42ea018bde034b04af414891940720ca,4,track,spotify:track:05btBBHSLP5YjQKKP2c6Vp,https://open.spotify.com/track/05btBBHSLP5YjQKKP2c6Vp,Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo,A,major,A major
Rita Lee,7dnT2FUXhjirperXaH22IJ,2G7Ema2qLEG9LoZGko4m6i,album,,1991-01-01,1991,day,0.489,0.23,2,-16.501,1,0.0326,0.788,5.09e-5,0.981,0.274,122.89,23rtNOgoD1F02GmjTIYRI7,https://api.spotify.com/v1/audio-analysis/23rtNOgoD1F02GmjTIYRI7,4,,,1,244466,FALSE,https://api.spotify.com/v1/tracks/23rtNOgoD1F02GmjTIYRI7,FALSE,Every Breath You Take - Ao Vivo,https://p.scdn.co/mp3-preview/485e08b2400018ab4921c62813f6bd3fbc377bb0?cid=42ea018bde034b04af414891940720ca,5,track,spotify:track:23rtNOgoD1F02GmjTIYRI7,https://open.spotify.com/track/23rtNOgoD1F02GmjTIYRI7,Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo,D,major,D major
Rita Lee,7dnT2FUXhjirperXaH22IJ,2G7Ema2qLEG9LoZGko4m6i,album,,1991-01-01,1991,day,0.293,0.314,2,-14.371,1,0.035,0.885,0.0116,0.9,0.164,107.366,6g1EGS7dLw2WcC5qBFjqjk,https://api.spotify.com/v1/audio-analysis/6g1EGS7dLw2WcC5qBFjqjk,3,,,1,180933,FALSE,https://api.spotify.com/v1/tracks/6g1EGS7dLw2WcC5qBFjqjk,FALSE,Desculpe o Auê - Ao Vivo,https://p.scdn.co/mp3-preview/154dbd8f99240ef58a1a06fca0d4e417283014e5?cid=42ea018bde034b04af414891940720ca,6,track,spotify:track:6g1EGS7dLw2WcC5qBFjqjk,https://open.spotify.com/track/6g1EGS7dLw2WcC5qBFjqjk,Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo,D,major,D major
Rita Lee,7dnT2FUXhjirperXaH22IJ,2G7Ema2qLEG9LoZGko4m6i,album,,1991-01-01,1991,day,0.465,0.16,4,-19.526,0,0.0391,0.818,1.53e-4,0.689,0.2,124.974,1JcdNz4aQQ6EZf6a1TgShO,https://api.spotify.com/v1/audio-analysis/1JcdNz4aQQ6EZf6a1TgShO,4,,,1,199373,FALSE,https://api.spotify.com/v1/tracks/1JcdNz4aQQ6EZf6a1TgShO,FALSE,Cry Me a River - Ao Vivo,https://p.scdn.co/mp3-preview/6ab21bd5ee7d51baf59caaed786371e62c19a619?cid=42ea018bde034b04af414891940720ca,7,track,spotify:track:1JcdNz4aQQ6EZf6a1TgShO,https://open.spotify.com/track/1JcdNz4aQQ6EZf6a1TgShO,Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo,E,minor,E minor
Rita Lee,7dnT2FUXhjirperXaH22IJ,2G7Ema2qLEG9LoZGko4m6i,album,,1991-01-01,1991,day,0.412,0.31,7,-18.211,1,0.037,0.813,4.36e-4,0.752,0.414,138.269,5E3pyhWXzl3WqJmxKiQLSE,https://api.spotify.com/v1/audio-analysis/5E3pyhWXzl3WqJmxKiQLSE,4,,,1,359400,FALSE,https://api.spotify.com/v1/tracks/5E3pyhWXzl3WqJmxKiQLSE,FALSE,Perto do Fogo - Ao Vivo,https://p.scdn.co/mp3-preview/8ee2d3da5d070fc98699f9006e1563cd9ddb27f9?cid=42ea018bde034b04af414891940720ca,8,track,spotify:track:5E3pyhWXzl3WqJmxKiQLSE,https://open.spotify.com/track/5E3pyhWXzl3WqJmxKiQLSE,Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo,G,major,G major
Rita Lee,7dnT2FUXhjirperXaH22IJ,2G7Ema2qLEG9LoZGko4m6i,album,,1991-01-01,1991,day,0.607,0.304,2,-18.239,1,0.0471,0.808,0,0.68,0.541,127.795,09ysvkZX46YSi798K39RXl,https://api.spotify.com/v1/audio-analysis/09ysvkZX46YSi798K39RXl,4,,,1,287493,FALSE,https://api.spotify.com/v1/tracks/09ysvkZX46YSi798K39RXl,FALSE,It's Only Rock and Roll (But I Like It) - Ao Vivo,https://p.scdn.co/mp3-preview/baa7cd8c33a38cf1880e996d500183cd5aed43a3?cid=42ea018bde034b04af414891940720ca,9,track,spotify:track:09ysvkZX46YSi798K39RXl,https://open.spotify.com/track/09ysvkZX46YSi798K39RXl,Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo,D,major,D major
Rita Lee,7dnT2FUXhjirperXaH22IJ,2G7Ema2qLEG9LoZGko4m6i,album,,1991-01-01,1991,day,0.43,0.134,4,-19.798,0,0.0377,0.851,1.57e-5,0.535,0.175,122.067,7gT4sfBG0Fgd348hH7paty,https://api.spotify.com/v1/audio-analysis/7gT4sfBG0Fgd348hH7paty,4,,,1,154973,FALSE,https://api.spotify.com/v1/tracks/7gT4sfBG0Fgd348hH7paty,FALSE,Shangrilá - Ao Vivo,https://p.scdn.co/mp3-preview/93f08db8847ce72d84a3a21a188d6cc3bba675c1?cid=42ea018bde034b04af414891940720ca,10,track,spotify:track:7gT4sfBG0Fgd348hH7paty,https://open.spotify.com/track/7gT4sfBG0Fgd348hH7paty,Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo,E,minor,E minor
Rita Lee,7dnT2FUXhjirperXaH22IJ,2G7Ema2qLEG9LoZGko4m6i,album,,1991-01-01,1991,day,0.398,0.219,9,-16.984,1,0.0398,0.854,7.27e-6,0.664,0.257,134.803,1ogAERaxCJRoYBbZrSB4Tj,https://api.spotify.com/v1/audio-analysis/1ogAERaxCJRoYBbZrSB4Tj,4,,,1,306893,FALSE,https://api.spotify.com/v1/tracks/1ogAERaxCJRoYBbZrSB4Tj,FALSE,Ovelha Negra - Ao Vivo,https://p.scdn.co/mp3-preview/f520d2bef529b1644364dff33347918689681c72?cid=42ea018bde034b04af414891940720ca,11,track,spotify:track:1ogAERaxCJRoYBbZrSB4Tj,https://open.spotify.com/track/1ogAERaxCJRoYBbZrSB4Tj,Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo,A,major,A major
Rita Lee,7dnT2FUXhjirperXaH22IJ,2G7Ema2qLEG9LoZGko4m6i,album,,1991-01-01,1991,day,0.331,0.176,2,-17.588,1,0.0318,0.825,0,0.667,0.273,80.882,5icebWdLBe0K36Xw8rriZw,https://api.spotify.com/v1/audio-analysis/5icebWdLBe0K36Xw8rriZw,4,,,1,208266,FALSE,https://api.spotify.com/v1/tracks/5icebWdLBe0K36Xw8rriZw,FALSE,The Fool on the Hill - Ao Vivo,https://p.scdn.co/mp3-preview/60af5db65c3b7884e5aad2ed92a7f8e6f003bcd1?cid=42ea018bde034b04af414891940720ca,12,track,spotify:track:5icebWdLBe0K36Xw8rriZw,https://open.spotify.com/track/5icebWdLBe0K36Xw8rriZw,Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo,D,major,D major
Rita Lee,7dnT2FUXhjirperXaH22IJ,2G7Ema2qLEG9LoZGko4m6i,album,,1991-01-01,1991,day,0.443,0.439,7,-15.081,1,0.0307,0.752,1.56e-5,0.663,0.727,130.925,7mnBV1F0XbJZvX6HpTUVVG,https://api.spotify.com/v1/audio-analysis/7mnBV1F0XbJZvX6HpTUVVG,4,,,1,184066,FALSE,https://api.spotify.com/v1/tracks/7mnBV1F0XbJZvX6HpTUVVG,FALSE,Jardins da Babilônia - Ao Vivo,https://p.scdn.co/mp3-preview/569e6d91383b9504a26c9d00eae5f282fe7dc731?cid=42ea018bde034b04af414891940720ca,13,track,spotify:track:7mnBV1F0XbJZvX6HpTUVVG,https://open.spotify.com/track/7mnBV1F0XbJZvX6HpTUVVG,Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo,G,major,G major
Rita Lee,7dnT2FUXhjirperXaH22IJ,2G7Ema2qLEG9LoZGko4m6i,album,,1991-01-01,1991,day,0.497,0.369,9,-14.419,1,0.0317,0.739,0,0.686,0.502,144.477,5nAXL0rTFXLTX6b13t79fL,https://api.spotify.com/v1/audio-analysis/5nAXL0rTFXLTX6b13t79fL,4,,,1,207066,FALSE,https://api.spotify.com/v1/tracks/5nAXL0rTFXLTX6b13t79fL,FALSE,Miss Brasil 2000 - Ao Vivo,https://p.scdn.co/mp3-preview/f80da5e663b78b7eebb42a72146c64b506fc4388?cid=42ea018bde034b04af414891940720ca,14,track,spotify:track:5nAXL0rTFXLTX6b13t79fL,https://open.spotify.com/track/5nAXL0rTFXLTX6b13t79fL,Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo,A,major,A major
Rita Lee,7dnT2FUXhjirperXaH22IJ,2G7Ema2qLEG9LoZGko4m6i,album,,1991-01-01,1991,day,0.439,0.257,2,-18.842,0,0.0292,0.771,0.00195,0.629,0.45,129.334,3tsOXBUAXZj5nvgb9jKh2K,https://api.spotify.com/v1/audio-analysis/3tsOXBUAXZj5nvgb9jKh2K,4,,,1,240333,FALSE,https://api.spotify.com/v1/tracks/3tsOXBUAXZj5nvgb9jKh2K,FALSE,Vírus do Amor - Ao Vivo,https://p.scdn.co/mp3-preview/ec598e768cf63f23c2a1c95b755146410d8c416d?cid=42ea018bde034b04af414891940720ca,15,track,spotify:track:3tsOXBUAXZj5nvgb9jKh2K,https://open.spotify.com/track/3tsOXBUAXZj5nvgb9jKh2K,Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo,D,minor,D minor
Rita Lee,7dnT2FUXhjirperXaH22IJ,2G7Ema2qLEG9LoZGko4m6i,album,,1991-01-01,1991,day,0.543,0.385,7,-16.65,0,0.0288,0.757,0.00596,0.177,0.667,135.557,5Ml1EHbamBCKussn0n81BR,https://api.spotify.com/v1/audio-analysis/5Ml1EHbamBCKussn0n81BR,4,,,1,220800,FALSE,https://api.spotify.com/v1/tracks/5Ml1EHbamBCKussn0n81BR,FALSE,Corre-Corre - Ao Vivo,https://p.scdn.co/mp3-preview/b938304b8d4966a3ae3b6d863bd8cf84e1cf24b5?cid=42ea018bde034b04af414891940720ca,16,track,spotify:track:5Ml1EHbamBCKussn0n81BR,https://open.spotify.com/track/5Ml1EHbamBCKussn0n81BR,Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo,G,minor,G minor
Rita Lee,7dnT2FUXhjirperXaH22IJ,2G7Ema2qLEG9LoZGko4m6i,album,,1991-01-01,1991,day,0.378,0.288,11,-18.428,0,0.0593,0.83,8.89e-6,0.725,0.455,128.406,47OjCvGFW5wLn4CsWPs6L0,https://api.spotify.com/v1/audio-analysis/47OjCvGFW5wLn4CsWPs6L0,4,,,1,200266,FALSE,https://api.spotify.com/v1/tracks/47OjCvGFW5wLn4CsWPs6L0,FALSE,Lança Perfume - Ao Vivo,https://p.scdn.co/mp3-preview/8f4666d7ee82f4c72b43184709113540134d830c?cid=42ea018bde034b04af414891940720ca,17,track,spotify:track:47OjCvGFW5wLn4CsWPs6L0,https://open.spotify.com/track/47OjCvGFW5wLn4CsWPs6L0,Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo,B,minor,B minor
Rita Lee,7dnT2FUXhjirperXaH22IJ,2G7Ema2qLEG9LoZGko4m6i,album,,1991-01-01,1991,day,0.342,0.409,7,-15.339,1,0.0403,0.842,6.28e-4,0.378,0.303,132.364,2a5woiZFZPrdJLa2zxyNDz,https://api.spotify.com/v1/audio-analysis/2a5woiZFZPrdJLa2zxyNDz,4,,,1,370240,FALSE,https://api.spotify.com/v1/tracks/2a5woiZFZPrdJLa2zxyNDz,FALSE,Mania de Você - Ao Vivo,https://p.scdn.co/mp3-preview/0e38ad5dd85661aa55e2bb9a7e23600658f71db7?cid=42ea018bde034b04af414891940720ca,18,track,spotify:track:2a5woiZFZPrdJLa2zxyNDz,https://open.spotify.com/track/2a5woiZFZPrdJLa2zxyNDz,Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo,G,major,G major
Rita Lee,7dnT2FUXhjirperXaH22IJ,2G7Ema2qLEG9LoZGko4m6i,album,,1991-01-01,1991,day,0.492,0.447,7,-14.039,1,0.0578,0.839,0,0.516,0.446,128.186,4Su19xyAb8idnbwkqUmw6k,https://api.spotify.com/v1/audio-analysis/4Su19xyAb8idnbwkqUmw6k,4,,,1,187386,FALSE,https://api.spotify.com/v1/tracks/4Su19xyAb8idnbwkqUmw6k,FALSE,Ando Meio Desligado - Ao Vivo - Faixa Bônus,https://p.scdn.co/mp3-preview/9961ae7cb760e099de1e98fa76a63905d20d0108?cid=42ea018bde034b04af414891940720ca,19,track,spotify:track:4Su19xyAb8idnbwkqUmw6k,https://open.spotify.com/track/4Su19xyAb8idnbwkqUmw6k,Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo,G,major,G major
